username,keyword,commits_before,commits_after,net_lines_before,net_lines_after,lines_added_before,lines_removed_before,lines_added_after,lines_removed_after
addisonji99,add,0,144,0,60236,0,0,46228,14008
adddison,add,0,0,0,0,0,0,0,0
sombreroEnPuntas,add,19,0,44318,0,41986,2332,0,0
bulikos,add,0,0,0,0,0,0,0,0
addow,add,10,5,245,3603,161,84,2624,979
D-808,add,0,3,0,332,0,0,322,10
JuniorN1,add,0,0,0,0,0,0,0,0
AlanTanis,add,3,1,6416,3482,3424,2992,2882,600
2gunsu,add,0,0,0,0,0,0,0,0
GGGWX,add,0,0,0,0,0,0,0,0
cbanigan,add,0,29,0,4967,0,0,3331,1636
Mabubakr2001,add,2800,267,557,11383,481,76,9562,1821
vaspasio,add,0,0,0,0,0,0,0,0
TEERMIIINAAL,add,0,0,0,0,0,0,0,0
TKYKmori,add,0,0,0,0,0,0,0,0
Ellypse,add,3,0,5511,0,2329,3182,0,0
suyogkad,add,98,38,1674834,394784,1343689,331145,392687,2097
exploitfn,add,5078,2,250,1584,130,120,1584,0
mitto98,add,0,0,0,0,0,0,0,0
jaz660,add,0,0,0,0,0,0,0,0
shogosanz,add,0,0,0,0,0,0,0,0
emircanagac,add,15,21,657,5306,566,91,3330,1976
Ghostcatlol,add,183,68,20242,5006,13946,6296,3245,1761
KINGLEE14UUUm1,add,0,0,0,0,0,0,0,0
akshaybosamiya,add,0,0,0,0,0,0,0,0
yingran,add,0,0,0,0,0,0,0,0
code-xD,add,1391,202,32041,12414,14254,17787,11787,627
mikangogo,add,1229,1198,62888,27434,56524,6364,21913,5521
nilayasiktoprak,add,87,5,11682,308,6872,4810,301,7
Additionmi,add,0,0,0,0,0,0,0,0
haris-wilson,add,0,0,0,0,0,0,0,0
mahe9415,add,0,0,0,0,0,0,0,0
shivamtomar10,add,24,21,256,26221,253,3,26175,46
vandershraaf,add,4001,717,9824,4230,5150,4674,3038,1192
codesynctask,add,31,26,10194,65903,6680,3514,62570,3333
addinger,add,0,0,0,0,0,0,0,0
kartikag1,add,7,3,270,822,245,25,822,0
Addiclear83,add,0,0,0,0,0,0,0,0
addedlovely,add,0,0,0,0,0,0,0,0
Ogalateef,add,0,0,0,0,0,0,0,0
AlifaGian,add,332,14,69408,3717,41403,28005,3690,27
VoidDev1337,add,0,0,0,0,0,0,0,0
addict4coffee,add,0,0,0,0,0,0,0,0
addict4vsxs,add,0,0,0,0,0,0,0,0
StarSein,add,423,176,12638,5902,12418,220,5845,57
Sirius-zn,add,24,0,21197,0,20863,334,0,0
coltonk9043,add,1231,518,87860,77015,55159,32701,35482,41533
addoxyz,add,0,0,0,0,0,0,0,0
ishaqibrahimbot,add,115,48,53404,207176,38850,14554,112931,94245
JoseRoque,add,27,27,1154,30451,917,237,24026,6425
fitzmill,add,0,0,0,0,0,0,0,0
pratannaimjoi,add,0,0,0,0,0,0,0,0
rajsupratik,add,104,20,4413662,6086,4413448,214,5947,139
Fixzbug,add,97,121,731723,2287742,318851,412872,1460400,827342
lunchboxfriends,add,0,0,0,0,0,0,0,0
Nisan-bit,add,1,0,5,0,0,5,0,0
eah,add,0,0,0,0,0,0,0,0
