username,keyword,commits_before,commits_after,net_lines_before,net_lines_after,lines_added_before,lines_removed_before,lines_added_after,lines_removed_after
MelonLord96,blind,11,1,3658,25455,3017,641,25455,0
CodingForTheBlind,blind,7,8,44633,957,34209,10424,941,16
blindbud,blind,0,0,0,0,0,0,0,0
BlindNorthMan,blind,0,0,0,0,0,0,0,0
blindintuition,blind,0,0,0,0,0,0,0,0
BlindIris,blind,0,11,0,4645,0,0,4224,421
blindcheck,blind,13,0,1234,0,854,380,0,0
Blindbusy,blind,0,119,0,836230,0,0,829135,7095
blind-biz,blind,3,1,5,462,3,2,462,0
blindsidehb,blind,642,33,56505,3772,41066,15439,2243,1529
Tokyooi,blind,0,12,0,43675,0,0,33066,10609
JoshuaHHess,blind,0,5,0,143,0,0,125,18
BlindSable8,blind,0,0,0,0,0,0,0,0
BlindAsianKid,blind,0,0,0,0,0,0,0,0
blind149,blind,0,8,0,647,0,0,440,207
Blind258,blind,0,4,0,940,0,0,901,39
blinder83,blind,0,0,0,0,0,0,0,0
blindreviews3,blind,0,0,0,0,0,0,0,0
blindpeony,blind,1,3,18,5,10,8,4,1
blindkorn,blind,0,0,0,0,0,0,0,0
BlindSqrl,blind,0,0,0,0,0,0,0,0
Blindado45,blind,3,2,290,175,290,0,175,0
blindwears,blind,0,0,0,0,0,0,0,0
blindsk,blind,0,0,0,0,0,0,0,0
blindman23,blind,0,0,0,0,0,0,0,0
blindmouse,blind,24,0,8174,0,8164,10,0,0
BlindCod,blind,0,3,0,502,0,0,502,0
blindrood,blind,0,35,0,32105,0,0,24809,7296
blindtechvisionary,blind,0,1,0,201,0,0,201,0
blindflugmoritz,blind,0,36,0,1133980,0,0,1127286,6694
Blindpsycho8138,blind,0,0,0,0,0,0,0,0
blindman9527,blind,0,0,0,0,0,0,0,0
BlindBanana,blind,0,0,0,0,0,0,0,0
BlindIdi0t,blind,0,0,0,0,0,0,0,0
blindfool,blind,0,0,0,0,0,0,0,0
blinded808,blind,0,35,0,2857,0,0,2565,292
Blindcg,blind,1,0,491,0,491,0,0,0
Blindbird-ops,blind,0,311,0,17794,0,0,15948,1846
blindleistung-cloud,blind,0,0,0,0,0,0,0,0
Blind0525,blind,0,0,0,0,0,0,0,0
BlindHex,blind,0,5,0,1063,0,0,1063,0
BlinderTG,blind,0,0,0,0,0,0,0,0
blindadot6,blind,3,0,248,0,248,0,0,0
blind-io,blind,0,0,0,0,0,0,0,0
blindave,blind,0,0,0,0,0,0,0,0
blindersfamily,blind,0,8,0,2369,0,0,2025,344
blindcodejm,blind,9,0,549,0,542,7,0,0
blindpew123,blind,1,0,790,0,790,0,0,0
blindlove200,blind,0,0,0,0,0,0,0,0
BlindingRadiance,blind,0,0,0,0,0,0,0,0
BlindBreacher,blind,0,0,0,0,0,0,0,0
blindenberg,blind,0,0,0,0,0,0,0,0
blindwonder,blind,0,0,0,0,0,0,0,0
blindandwise,blind,0,0,0,0,0,0,0,0
Blindbong,blind,21,1,2921,10,2400,521,5,5
BlindProphet32,blind,121,44,1355,542,887,468,483,59
blindcatW,blind,0,1,0,2,0,0,2,0
Blind-Joe,blind,0,0,0,0,0,0,0,0
blindestman,blind,0,0,0,0,0,0,0,0
BlindBatC,blind,0,3,0,0,0,0,0,0
blind-tech,blind,0,10,0,1945,0,0,1911,34
blindstrom00,blind,0,0,0,0,0,0,0,0
Blind-Firepower,blind,0,0,0,0,0,0,0,0
blinds96,blind,2810,354,38452,95557,27248,11204,89142,6415
blindsayyy,blind,0,0,0,0,0,0,0,0
blindmagic,blind,166,5,7220,50,5259,1961,44,6
blind2k05,blind,0,13,0,14754,0,0,14393,361
Blindman2233,blind,0,5,0,1404934,0,0,1389614,15320
BLINDMO,blind,0,0,0,0,0,0,0,0
BlindPhotographer,blind,0,0,0,0,0,0,0,0
blindsector,blind,0,0,0,0,0,0,0,0
Blindato,blind,0,0,0,0,0,0,0,0
BlindValley,blind,0,0,0,0,0,0,0,0
bLiNdWray,blind,118,825,7499,3805,4608,2891,3136,669
Blindversion,blind,0,0,0,0,0,0,0,0
blinderRhino,blind,42,0,2637,0,2027,610,0,0
BlindXMan,blind,0,0,0,0,0,0,0,0
myselfsanjay,blind,0,10,0,9124,0,0,9120,4
BlindCatLia,blind,0,0,0,0,0,0,0,0
blind180915,blind,0,0,0,0,0,0,0,0
BlindDriver,blind,0,0,0,0,0,0,0,0
Blindparro,blind,4,0,1207,0,1207,0,0,0
blindchessfun,blind,0,0,0,0,0,0,0,0
blindfoldgroup,blind,0,0,0,0,0,0,0,0
blindd11,blind,7,0,58,0,33,25,0,0
BlindSable,blind,1,0,229,0,227,2,0,0
BlindSanji,blind,0,0,0,0,0,0,0,0
BlindMonk22,blind,0,12,0,885,0,0,663,222
blinded1407,blind,0,0,0,0,0,0,0,0
blindguydiy,blind,0,0,0,0,0,0,0,0
blindshell,blind,0,0,0,0,0,0,0,0
BlindEyeTwin,blind,0,0,0,0,0,0,0,0
blindedByCode,blind,0,0,0,0,0,0,0,0
blindmanonacid,blind,0,0,0,0,0,0,0,0
blindforward,blind,0,0,0,0,0,0,0,0
blindpanic,blind,0,0,0,0,0,0,0,0
BlindSR,blind,5,2,10,4,6,4,3,1
BlindSorcerer,blind,0,35,0,23538,0,0,22342,1196
Blind34016,blind,0,0,0,0,0,0,0,0
blindmole,blind,0,0,0,0,0,0,0,0
BlindGuard,blind,45,0,61696,0,40801,20895,0,0
blindvido,blind,0,0,0,0,0,0,0,0
blindrow,blind,0,2,0,7363,0,0,7363,0
Blindzord,blind,38,1,2853,2,2563,290,1,1
BlindASchnorr,blind,0,0,0,0,0,0,0,0
blindedforreview,blind,0,0,0,0,0,0,0,0
blindkiwi,blind,0,0,0,0,0,0,0,0
blindbycolors,blind,0,0,0,0,0,0,0,0
blindmansaxe,blind,0,0,0,0,0,0,0,0
BlindBlocArt-Jerry,blind,0,0,0,0,0,0,0,0
blindinghues,blind,0,0,0,0,0,0,0,0
blindsay7,blind,0,2,0,52,0,0,44,8
blindsnake1996,blind,3,4,47998,293,47998,0,220,73
BlindAnatomist,blind,230,0,224135,0,129010,95125,0,0
BlindFury6501,blind,0,0,0,0,0,0,0,0
BlindPigeon,blind,0,0,0,0,0,0,0,0
blindalan,blind,0,0,0,0,0,0,0,0
BlindAttackOctopus,blind,0,0,0,0,0,0,0,0
blindeseucorpo,blind,0,0,0,0,0,0,0,0
blindfate,blind,0,0,0,0,0,0,0,0
Blind228,blind,0,0,0,0,0,0,0,0
Blinde22,blind,0,93,0,2039,0,0,1794,245
BLindria,blind,1,0,0,0,0,0,0,0
BleyendBandit,blind,0,0,0,0,0,0,0,0
pungkula1337anka,blind,1593,0,106262,0,71235,35027,0,0
BlindeDonut,blind,0,0,0,0,0,0,0,0
BlindReviewHubYN,blind,0,0,0,0,0,0,0,0
BlindeDream,blind,0,0,0,0,0,0,0,0
blindao07,blind,3,0,3399,0,3399,0,0,0
blindele,blind,0,0,0,0,0,0,0,0
BlindParrot,blind,0,0,0,0,0,0,0,0
blindkrone,blind,0,1,0,5291,0,0,5291,0
blindfolol,blind,283,166,7417,10200,4569,2848,7390,2810
Blindbuffalo,blind,0,0,0,0,0,0,0,0
blindahu,blind,0,0,0,0,0,0,0,0
BlindDestiny,blind,0,0,0,0,0,0,0,0
blindsamurai93,blind,10,0,366,0,275,91,0,0
BlinD-S,blind,0,0,0,0,0,0,0,0
blindfly,blind,0,0,0,0,0,0,0,0
blinding33,blind,0,3,0,3,0,0,3,0
BlinD-HuNTeR,blind,3,4,724,834,724,0,803,31
blindytakes,blind,0,218,0,48496,0,0,33379,15117
blindyusif9-eng,blind,0,0,0,0,0,0,0,0
BLINDER777,blind,0,0,0,0,0,0,0,0
blindman395,blind,4,0,189,0,189,0,0,0
blindsinqatar,blind,4,0,72,0,69,3,0,0
blindratrambles,blind,0,0,0,0,0,0,0,0
blindbake,blind,0,0,0,0,0,0,0,0
BlindSphinx,blind,0,0,0,0,0,0,0,0
blinded-research,blind,0,0,0,0,0,0,0,0
BlindCat89,blind,0,0,0,0,0,0,0,0
BlindingDwarf,blind,13,0,3647,0,3580,67,0,0
blind-git,blind,2166,1813,40250,25625,9924,30326,18460,7165
blindy70,blind,0,18,0,3436,0,0,3287,149
Blind-Bee,blind,0,137,0,49284,0,0,33309,15975
Blinding-Sea,blind,0,0,0,0,0,0,0,0
blind-eye-brainy-brain,blind,0,0,0,0,0,0,0,0
BlindArt1st,blind,0,29,0,1032,0,0,820,212
blindfish42,blind,0,0,0,0,0,0,0,0
BlindForLove,blind,5,8,1160,267,633,527,212,55
BlindingInsight,blind,0,179,0,3344,0,0,2389,955
blindobs,blind,0,0,0,0,0,0,0,0
BlindEyesTp,blind,40,0,1314,0,1118,196,0,0
blindscramblergh,blind,0,13,0,6827,0,0,6423,404
literal-code,blind,0,0,0,0,0,0,0,0
IljaBlind,blind,35,0,1365,0,1025,340,0,0
snair86,blind,2,0,4507,0,4507,0,0,0
Blindedsoul,blind,0,6,0,96,0,0,94,2
feedmonster,blind,0,0,0,0,0,0,0,0
blind-logic,blind,0,33,0,4451,0,0,2904,1547
Blind-Jesus,blind,0,0,0,0,0,0,0,0
blindestudio,blind,47,13,47004,8137,27719,19285,3158,4979
gianlucabonavina,blind,0,0,0,0,0,0,0,0
christian2608,blind,0,13,0,102,0,0,96,6
equalogix,blind,10,0,1396,0,1247,149,0,0
w2016214329,blind,0,0,0,0,0,0,0,0
DolorDeus,blind,37,0,221,0,178,43,0,0
TBO-BrutusAlbion,blind,35,109,13160,62186,5253,7907,53918,8268
BlindSuricate,blind,0,16,0,8384,0,0,7169,1215
HOXINO-Nana,blind,0,0,0,0,0,0,0,0
Blind-pick,blind,0,11,0,28392,0,0,27622,770
AD0510,blind,5,45,706,900,706,0,651,249
francucha24,blind,0,5,0,16340,0,0,14227,2113
ImFrost,blind,0,0,0,0,0,0,0,0
leanneblind,blind,0,1,0,4,0,0,1,3
MalsTheDev,blind,19,0,12431,0,12127,304,0,0
xxingC,blind,199,0,5753,0,4486,1267,0,0
TheBlindLlama,blind,0,0,0,0,0,0,0,0
honestcoder12,blind,0,0,0,0,0,0,0,0
Blind1900,blind,61,18,4526,11334,2735,1791,7454,3880
1xBlindx1,blind,0,0,0,0,0,0,0,0
Blind1066,blind,0,0,0,0,0,0,0,0
blindfoldedninja,blind,0,0,0,0,0,0,0,0
blindbbj,blind,0,13,0,1221,0,0,1181,40
subworldpapa,blind,0,0,0,0,0,0,0,0
blindly78,blind,0,0,0,0,0,0,0,0
Blind-private,blind,0,0,0,0,0,0,0,0
trith13102,blind,113,0,48356,0,37951,10405,0,0
JJBlind-JGY,blind,0,0,0,0,0,0,0,0
magina0720,blind,0,0,0,0,0,0,0,0
yawuz22,blind,0,0,0,0,0,0,0,0
PYLA-VENKATA-SAI-KARTHIK,blind,0,6,0,350,0,0,268,82
Z3phyr0us,blind,0,77,0,148437,0,0,128230,20207
blinduser,blind,0,0,0,0,0,0,0,0
blindvrong,blind,1,4,1,4,1,0,4,0
BlinderHappy,blind,0,0,0,0,0,0,0,0
BlindChonk,blind,0,0,0,0,0,0,0,0
Blindqaz,blind,0,0,0,0,0,0,0,0
blindmelondot,blind,0,0,0,0,0,0,0,0
Blindmanvibe,blind,143,0,7459,0,5527,1932,0,0
BlindPhantom,blind,0,0,0,0,0,0,0,0
blindbuck,blind,0,0,0,0,0,0,0,0
BlindedNinja28,blind,0,0,0,0,0,0,0,0
blindinglights,blind,0,0,0,0,0,0,0,0
BlindTechno,blind,0,0,0,0,0,0,0,0
blindmastery,blind,0,0,0,0,0,0,0,0
BlindR4ge,blind,3,0,96,0,39,57,0,0
blindgorilla,blind,0,18,0,6377,0,0,4232,2145
blind-repo89,blind,0,6,0,7,0,0,7,0
BlindSniper9,blind,0,4,0,27,0,0,27,0
BlindArcherBX,blind,0,0,0,0,0,0,0,0
blindhacker25,blind,0,0,0,0,0,0,0,0
blind-pig,blind,0,0,0,0,0,0,0,0
blindwind,blind,0,0,0,0,0,0,0,0
BlindGuardian666,blind,0,0,0,0,0,0,0,0
blindgames,blind,0,0,0,0,0,0,0,0
Blindmask,blind,0,0,0,0,0,0,0,0
blinder01,blind,176,0,2269,0,1484,785,0,0
BlindAssistance,blind,1,0,16,0,16,0,0,0
Blinder369,blind,0,1,0,4929,0,0,4929,0
blindqu2,blind,0,0,0,0,0,0,0,0
blindado007,blind,0,0,0,0,0,0,0,0
blindedtrickster,blind,0,0,0,0,0,0,0,0
BlindMiracle,blind,0,5,0,272089,0,0,272089,0
BlindTigers,blind,0,0,0,0,0,0,0,0
blinderlyz,blind,0,0,0,0,0,0,0,0
BlindDeafOrphan,blind,0,0,0,0,0,0,0,0
BlindLittleGuy,blind,0,3,0,538,0,0,536,2
blind4635,blind,3,0,1339,0,1338,1,0,0
BlindG0d,blind,0,0,0,0,0,0,0,0
Blind-Sheep838,blind,0,0,0,0,0,0,0,0
blindedOnlineAppendix,blind,0,0,0,0,0,0,0,0
blindmanbluff,blind,0,0,0,0,0,0,0,0
blind2910,blind,0,0,0,0,0,0,0,0
blindbeef,blind,0,0,0,0,0,0,0,0
BlindsidedAntelope,blind,0,0,0,0,0,0,0,0
BlindSight-AI,blind,0,0,0,0,0,0,0,0
BlindedOwl,blind,0,0,0,0,0,0,0,0
blindingSlow,blind,0,0,0,0,0,0,0,0
BlindedAngels,blind,2,0,78,0,78,0,0,0
blindahhhhh,blind,399,431,11398,1119,10356,1042,606,513
blindways,blind,106,0,5135,0,4654,481,0,0
blindit-org,blind,26,26,5044,588,4904,140,414,174
BlindWizard,blind,2,1,6818,24,6808,10,20,4
blinddogka,blind,0,0,0,0,0,0,0,0
blindbit,blind,0,0,0,0,0,0,0,0
blindcowboy24,blind,0,0,0,0,0,0,0,0
Blindcc,blind,0,0,0,0,0,0,0,0
BlindingPheonix,blind,0,0,0,0,0,0,0,0
BlindScou,blind,0,2,0,4756,0,0,4756,0
Blindappuz,blind,9,0,1146,0,763,383,0,0
blindpg,blind,0,0,0,0,0,0,0,0
blindflm,blind,0,0,0,0,0,0,0,0
blind3rr,blind,0,0,0,0,0,0,0,0
blindsidedev,blind,0,0,0,0,0,0,0,0
blinducation,blind,0,0,0,0,0,0,0,0
BlindBeastly,blind,0,0,0,0,0,0,0,0
BlindDogg72,blind,3,0,5,0,4,1,0,0
blindbandit18009,blind,0,0,0,0,0,0,0,0
blindside70-zao,blind,0,0,0,0,0,0,0,0
BlindGuardian117,blind,0,0,0,0,0,0,0,0
blinderm,blind,0,0,0,0,0,0,0,0
BlindedFuture,blind,2,16,0,3979,0,0,3666,313
blindwikan,blind,0,4,0,13958,0,0,13778,180
BlindIT,blind,3,0,55,0,55,0,0,0
blindner984-coder,blind,0,0,0,0,0,0,0,0
blind-0,blind,0,0,0,0,0,0,0,0
ClintTan,blind,0,0,0,0,0,0,0,0
Kysnn,blind,0,0,0,0,0,0,0,0
blindless,blind,0,0,0,0,0,0,0,0
Blindrr,blind,0,0,0,0,0,0,0,0
blindtigr,blind,0,0,0,0,0,0,0,0
Blindingprimus,blind,0,0,0,0,0,0,0,0
Blinder1984,blind,0,0,0,0,0,0,0,0
blindesti,blind,0,0,0,0,0,0,0,0
BlindHorizion,blind,0,0,0,0,0,0,0,0
blindboy,blind,0,0,0,0,0,0,0,0
BlindSided,blind,0,0,0,0,0,0,0,0
blindquack,blind,0,0,0,0,0,0,0,0
Blindsey3825,blind,0,1,0,7610,0,0,7610,0
blindfoldd,blind,3,34,6551,454225,6546,5,452771,1454
Blindagerm,blind,1163,63,5096,50083,4077,1019,44941,5142
BlindGazer,blind,0,0,0,0,0,0,0,0
Blind4Years,blind,0,2,0,90,0,0,90,0
blind-anon,blind,5,8,17556,183253,17556,0,183253,0
blind0203,blind,0,0,0,0,0,0,0,0
BlindBali,blind,0,0,0,0,0,0,0,0
blindenmor-stack,blind,0,0,0,0,0,0,0,0
blind-yager,blind,0,0,0,0,0,0,0,0
blindfoldanimeshka,blind,0,5,0,203,0,0,202,1
blindman2023,blind,0,5,0,19730,0,0,8946,10784
BlindDPS,blind,0,0,0,0,0,0,0,0
blind4review,blind,3,0,10253,0,10253,0,0,0
blindspotgaming,blind,0,0,0,0,0,0,0,0
blindspots,blind,0,0,0,0,0,0,0,0
BlindingJ,blind,0,0,0,0,0,0,0,0
blindreviewcodes,blind,0,0,0,0,0,0,0,0
blindibo,blind,0,0,0,0,0,0,0,0
BlindReviewSBAC-PAD-2024,blind,2,0,2765,0,2765,0,0,0
blindtcg,blind,1685,1731,208,251,115,93,146,105
blindersmith,blind,0,1,0,25875,0,0,25875,0
blindeye1208,blind,0,2,0,145,0,0,145,0
Blinduionut,blind,1,0,9,0,9,0,0,0
BlindLuckX1,blind,0,0,0,0,0,0,0,0
blindgoat,blind,46,62,12325,16139,6075,6250,10024,6115
BlindTriode,blind,0,0,0,0,0,0,0,0
Blindzerox,blind,7,0,1404,0,1396,8,0,0
BLINDEYECLIENT,blind,2,0,1000036,0,1000036,0,0,0
Blindmender,blind,1,0,2,0,2,0,0,0
blind-sys,blind,18,5,118,365,94,24,351,14
blindmatrix-ecommerce,blind,0,0,0,0,0,0,0,0
BlindMantis,blind,0,0,0,0,0,0,0,0
BlindSoap,blind,0,0,0,0,0,0,0,0
blindspotintarkov,blind,0,3,0,381,0,0,254,127
blindcrow79,blind,0,0,0,0,0,0,0,0
BlindPangolin,blind,14,2,20734,9,20688,46,8,1
blindharper,blind,5,102,22,1664312,18,4,1497700,166612
blind-paper-review,blind,0,0,0,0,0,0,0,0
BlinderUhu,blind,697,0,13175,0,9177,3998,0,0
blinddek,blind,0,0,0,0,0,0,0,0
blindreview182,blind,0,0,0,0,0,0,0,0
blindquist2,blind,0,0,0,0,0,0,0,0
BlindHarmonica,blind,7,0,0,0,0,0,0,0
BlindChapell,blind,0,0,0,0,0,0,0,0
Blind-Tiger,blind,0,0,0,0,0,0,0,0
BlindingHawk3,blind,0,0,0,0,0,0,0,0
BlindSquirrel96,blind,0,0,0,0,0,0,0,0
blindstyre,blind,0,0,0,0,0,0,0,0
blindaren044-cloud,blind,0,4,0,5238,0,0,5237,1
BlinderPvtHP,blind,0,2,0,203,0,0,203,0
Pirouette0,blind,0,0,0,0,0,0,0,0
blinduvula,blind,0,0,0,0,0,0,0,0
Blindstroll,blind,0,0,0,0,0,0,0,0
blindomusu,blind,0,0,0,0,0,0,0,0
blind-user,blind,0,0,0,0,0,0,0,0
blindsubmissiondts,blind,0,0,0,0,0,0,0,0
blindfury81,blind,0,0,0,0,0,0,0,0
BlindUnicorn,blind,0,0,0,0,0,0,0,0
blind27,blind,0,0,0,0,0,0,0,0
BlindCoder23,blind,0,0,0,0,0,0,0,0
blindauer50,blind,0,0,0,0,0,0,0,0
BlindSonOfCarpetDealer,blind,0,0,0,0,0,0,0,0
BlindIsHere,blind,0,0,0,0,0,0,0,0
blindedbraille,blind,4,0,471,0,471,0,0,0
blindmansleeps,blind,0,0,0,0,0,0,0,0
blindsoftlgtm,blind,0,7,0,1109,0,0,1094,15
blindvillian,blind,0,0,0,0,0,0,0,0
blindnicknamer,blind,16,51,3166,11195,2737,429,6407,4788
Blindoldwolf,blind,0,0,0,0,0,0,0,0
blindcat123,blind,0,0,0,0,0,0,0,0
BlindBrother,blind,0,0,0,0,0,0,0,0
Blindfox1986,blind,0,0,0,0,0,0,0,0
BlindSide89,blind,0,0,0,0,0,0,0,0
Blind1992,blind,0,0,0,0,0,0,0,0
blindfolds-sap,blind,0,0,0,0,0,0,0,0
Blindpeaky,blind,1,0,2,0,1,1,0,0
blindy2425,blind,0,0,0,0,0,0,0,0
blindbeto,blind,3,11,3732,9997,3662,70,8350,1647
blindlytrust,blind,0,0,0,0,0,0,0,0
blindxsor,blind,0,0,0,0,0,0,0,0
blindner,blind,1637,197,9693,18134,6808,2885,14768,3366
Blindpods,blind,3,0,175,0,171,4,0,0
BlindX08,blind,16,0,860,0,816,44,0,0
blindrepo,blind,0,0,0,0,0,0,0,0
Blindstar,blind,0,0,0,0,0,0,0,0
BlindSniper35,blind,0,0,0,0,0,0,0,0
blindspot-65,blind,0,0,0,0,0,0,0,0
blindvet007,blind,0,0,0,0,0,0,0,0
blindcattan,blind,0,0,0,0,0,0,0,0
blindreviewforwcj,blind,31,7,93924,9764,92585,1339,9076,688
BlindSheep,blind,0,26,0,2412,0,0,2315,97
blindeos04,blind,0,0,0,0,0,0,0,0
blind26,blind,0,0,0,0,0,0,0,0
blind-alchemist,blind,15,0,2314,0,2128,186,0,0
BlindCat1,blind,0,0,0,0,0,0,0,0
blindShooter436,blind,0,0,0,0,0,0,0,0
blindonejc,blind,0,0,0,0,0,0,0,0
BlindedAuthorImpulsivity,blind,0,0,0,0,0,0,0,0
blindcracker12,blind,0,0,0,0,0,0,0,0
BlindEskimo323,blind,0,0,0,0,0,0,0,0
BlindMushu,blind,0,0,0,0,0,0,0,0
blindmonkey1,blind,0,0,0,0,0,0,0,0
blindobijuan,blind,0,0,0,0,0,0,0,0
blindsk8er7,blind,0,5,0,509,0,0,425,84
BlindWolf8,blind,0,0,0,0,0,0,0,0
blinde98588849-design,blind,24,2,63431,3,46980,16451,3,0
blindjester3,blind,0,0,0,0,0,0,0,0
blindj1,blind,0,10,0,131,0,0,94,37
BlindCoco21,blind,15,0,467532,0,467450,82,0,0
BlindReview2022,blind,0,0,0,0,0,0,0,0
blindtechfamily,blind,1,0,2,0,2,0,0,0
blindfuchskatz,blind,33,0,2391,0,1844,547,0,0
blindside007,blind,39,39,1823,7849,1601,222,7508,341
BlindGeek0,blind,0,0,0,0,0,0,0,0
Blindsight341,blind,0,0,0,0,0,0,0,0
BlindGuard666,blind,0,0,0,0,0,0,0,0
blind-review-developer,blind,7,0,389,0,377,12,0,0
blinder-v,blind,0,0,0,0,0,0,0,0
blindpassion,blind,0,0,0,0,0,0,0,0
blindedbythesun,blind,64,32,28394,3804,20174,8220,3192,612
blindcatT,blind,0,88,0,88174,0,0,86421,1753
Blindadoo,blind,0,0,0,0,0,0,0,0
BlindCryptic,blind,0,6,0,2399,0,0,2395,4
BlindHunter969,blind,0,0,0,0,0,0,0,0
blindguynar,blind,30,0,3464,0,2588,876,0,0
BlindH,blind,0,0,0,0,0,0,0,0
blindspot888,blind,0,0,0,0,0,0,0,0
blindX,blind,0,0,0,0,0,0,0,0
blindeafer,blind,0,0,0,0,0,0,0,0
BLINDZONE125,blind,0,0,0,0,0,0,0,0
Blind00,blind,0,0,0,0,0,0,0,0
BlindThief22,blind,0,0,0,0,0,0,0,0
blindbatphoto,blind,0,0,0,0,0,0,0,0
blindedby-stars,blind,8,0,589,0,588,1,0,0
blindman17,blind,0,0,0,0,0,0,0,0
BlindStation,blind,141,0,39410,0,21213,18197,0,0
BlindCreator-ai,blind,0,2,0,9506,0,0,9506,0
blindRevAcc,blind,126,53,9669,397,9429,240,133,264
blindshare,blind,1,0,184,0,184,0,0,0
BlindApexed,blind,0,0,0,0,0,0,0,0
blind-lights,blind,0,1,0,76,0,0,76,0
blindBombus,blind,0,0,0,0,0,0,0,0
Blindpanda1983,blind,44,52,198,358,104,94,263,95
blindoutofmind,blind,0,0,0,0,0,0,0,0
blindama,blind,0,0,0,0,0,0,0,0
Blind-Sight-AI,blind,0,0,0,0,0,0,0,0
BlindingLight01,blind,2,0,13,0,13,0,0,0
blindreviewgtdxjnsd,blind,0,0,0,0,0,0,0,0
Blindadoor,blind,0,0,0,0,0,0,0,0
Blindsid3,blind,0,0,0,0,0,0,0,0
blind616,blind,0,0,0,0,0,0,0,0
blindauthor,blind,0,0,0,0,0,0,0,0
BlindfoldedHuman,blind,0,0,0,0,0,0,0,0
blindernog-pixel,blind,0,0,0,0,0,0,0,0
blindser,blind,0,0,0,0,0,0,0,0
Blinder10,blind,6,0,86,0,84,2,0,0
BlindEagle,blind,0,0,0,0,0,0,0,0
BlindScientist,blind,0,0,0,0,0,0,0,0
blindest,blind,0,0,0,0,0,0,0,0
BlindTrip,blind,0,0,0,0,0,0,0,0
blindaLi,blind,0,0,0,0,0,0,0,0
Blind3,blind,0,0,0,0,0,0,0,0
blind-and-deaf,blind,0,0,0,0,0,0,0,0
blindtoner,blind,0,0,0,0,0,0,0,0
blindpsycho,blind,0,0,0,0,0,0,0,0
blindpyscho2,blind,0,13,0,5,0,0,5,0
blindseerstudios,blind,13,11,388,4250,286,102,2206,2044
blind7217,blind,32,0,511,0,271,240,0,0
BlindObiJuanPC,blind,0,0,0,0,0,0,0,0
blindsight48,blind,5,0,274,0,272,2,0,0
BlindCrypto,blind,0,0,0,0,0,0,0,0
Blindjudge6,blind,0,6,0,1606,0,0,1033,573
blindgineer,blind,0,0,0,0,0,0,0,0
BlindType77,blind,7,0,449,0,362,87,0,0
BlindBlanket,blind,1,0,172,0,172,0,0,0
BlindSerbia,blind,0,0,0,0,0,0,0,0
DREK69,blind,214,454,2605,21963,1589,1016,12520,9443
krysje,blind,18,0,53,0,37,16,0,0
chenjiangze,blind,0,0,0,0,0,0,0,0
Habib-14,blind,0,0,0,0,0,0,0,0
Roseleaves,blind,21,380,2100,142976,2042,58,66047,76929
MohammadAlBanna,blind,0,0,0,0,0,0,0,0
GentilBastien,blind,14,7,1889,4125200,1220,669,2881601,1243599
JNevile,blind,152,0,789170,0,666403,122767,0,0
FerozXQc,blind,0,6,0,8669,0,0,8663,6
anonymity999,blind,0,0,0,0,0,0,0,0
ROFLING,blind,11,21,4033,26207,4014,19,25255,952
dummyaccount-lab,blind,1,23,14,8140,7,7,6374,1766
primortalj,blind,0,15,0,22188,0,0,22176,12
Pseudowoodos,blind,0,0,0,0,0,0,0,0
Derrick90,blind,0,0,0,0,0,0,0,0
OneTrueGodGames,blind,6,0,203724,0,203724,0,0,0
LoganDemaray316,blind,0,0,0,0,0,0,0,0
TeamofHaoWang,blind,5,10,2871,273275,2799,72,273275,0
doubleblind666,blind,0,0,0,0,0,0,0,0
justinbarnard,blind,0,18,0,4034,0,0,3604,430
TheBlindBarber,blind,92,91,1650,2931,1408,242,2268,663
Seeitourway,blind,0,0,0,0,0,0,0,0
mtkidd,blind,0,0,0,0,0,0,0,0
udhayablinds,blind,0,0,0,0,0,0,0,0
rhueller,blind,22,1,78150,248,25175,52975,87,161
temnica,blind,0,0,0,0,0,0,0,0
appleblind,blind,0,0,0,0,0,0,0,0
colour-blind,blind,0,0,0,0,0,0,0,0
Kee647,blind,0,0,0,0,0,0,0,0
BlindHorn,blind,0,0,0,0,0,0,0,0
gblind12,blind,0,0,0,0,0,0,0,0
EugeniusBaptista,blind,0,0,0,0,0,0,0,0
SONMOOK-OH,blind,0,0,0,0,0,0,0,0
useranonym,blind,0,0,0,0,0,0,0,0
Blindman021496,blind,0,0,0,0,0,0,0,0
wemo228,blind,0,0,0,0,0,0,0,0
blind0726,blind,0,10,0,774,0,0,749,25
KotikovAlexander,blind,0,0,0,0,0,0,0,0
BlindAndre,blind,0,0,0,0,0,0,0,0
atobrien,blind,0,0,0,0,0,0,0,0
naeemali2421-oss,blind,0,0,0,0,0,0,0,0
notBlindPilot,blind,0,0,0,0,0,0,0,0
blinderror,blind,0,0,0,0,0,0,0,0
CaptBlind,blind,0,0,0,0,0,0,0,0
BlindSE,blind,10,0,215,0,173,42,0,0
Talefjanten,blind,0,3,0,17608,0,0,17608,0
blindbear-web,blind,0,0,0,0,0,0,0,0
anonymous1234556-peer,blind,0,0,0,0,0,0,0,0
insightisfree,blind,0,0,0,0,0,0,0,0
BlindStreets,blind,0,0,0,0,0,0,0,0
blindmotor34,blind,0,0,0,0,0,0,0,0
blindbat23,blind,0,0,0,0,0,0,0,0
BlindFranklin,blind,0,0,0,0,0,0,0,0
UndyBlind,blind,1,0,1,0,1,0,0,0
